pose_0_x,pose_0_y,pose_0_z,pose_1_x,pose_1_y,pose_1_z,pose_2_x,pose_2_y,pose_2_z,pose_3_x,pose_3_y,pose_3_z,pose_4_x,pose_4_y,pose_4_z,pose_5_x,pose_5_y,pose_5_z,pose_6_x,pose_6_y,pose_6_z,pose_7_x,pose_7_y,pose_7_z,pose_8_x,pose_8_y,pose_8_z,pose_9_x,pose_9_y,pose_9_z,pose_10_x,pose_10_y,pose_10_z,pose_11_x,pose_11_y,pose_11_z,pose_12_x,pose_12_y,pose_12_z,pose_13_x,pose_13_y,pose_13_z,pose_14_x,pose_14_y,pose_14_z,pose_15_x,pose_15_y,pose_15_z,pose_16_x,pose_16_y,pose_16_z,pose_17_x,pose_17_y,pose_17_z,pose_18_x,pose_18_y,pose_18_z,pose_19_x,pose_19_y,pose_19_z,pose_20_x,pose_20_y,pose_20_z,pose_21_x,pose_21_y,pose_21_z,pose_22_x,pose_22_y,pose_22_z,pose_23_x,pose_23_y,pose_23_z,pose_24_x,pose_24_y,pose_24_z,pose_25_x,pose_25_y,pose_25_z,pose_26_x,pose_26_y,pose_26_z,pose_27_x,pose_27_y,pose_27_z,pose_28_x,pose_28_y,pose_28_z,pose_29_x,pose_29_y,pose_29_z,pose_30_x,pose_30_y,pose_30_z,pose_31_x,pose_31_y,pose_31_z,pose_32_x,pose_32_y,pose_32_z
0.02022,0.58064,-0.38145,0.03233,0.60444,-0.36613,0.03265,0.60369,-0.355,0.03283,0.60398,-0.35917,0.01035,0.61317,-0.38902,0.01053,0.61156,-0.4025,0.01695,0.59823,-0.38223,0.05643,0.60612,-0.24575,-0.07864,0.5534,-0.29399,0.04193,0.57529,-0.32431,0.009,0.54072,-0.36421,0.12943,0.45583,-0.09523,-0.15925,0.48226,-0.14669,0.20793,0.24246,-0.05946,-0.20642,0.17669,-0.18352,0.28572,0.01099,-0.07122,-0.25075,-0.03258,-0.22501,0.29585,-0.04229,-0.06413,-0.24476,-0.07582,-0.26308,0.26734,-0.0631,-0.09173,-0.21108,-0.05737,-0.28379,0.28269,-0.02701,-0.08174,-0.23996,-0.03919,-0.2402,0.0853,-0.00078,0.05749,-0.08227,0.00353,-0.05631,0.08577,-0.37838,0.07929,-0.02321,-0.29669,-0.06253,0.0325,-0.6754,0.26416,-0.14516,-0.56687,0.22601,0.0102,-0.71077,0.28862,-0.1571,-0.58861,0.21687,0.08466,-0.74581,0.25585,-0.1122,-0.64152,0.17422
0.02027,0.59022,-0.38113,0.03242,0.61252,-0.36589,0.03281,0.6116,-0.35478,0.03289,0.61202,-0.35882,0.01038,0.6207,-0.38846,0.01056,0.61957,-0.40196,0.01698,0.60625,-0.38163,0.05996,0.60854,-0.24568,-0.07733,0.55636,-0.29285,0.04248,0.58249,-0.32428,0.00918,0.54852,-0.36379,0.13527,0.45772,-0.0948,-0.15691,0.48495,-0.14446,0.21796,0.25483,-0.06607,-0.20517,0.1792,-0.18325,0.29445,0.03544,-0.09432,-0.25308,-0.02542,-0.23345,0.30487,-0.01435,-0.09111,-0.24793,-0.06879,-0.27247,0.27495,-0.03173,-0.11885,-0.21551,-0.04904,-0.29498,0.29076,-0.00079,-0.10563,-0.24244,-0.0323,-0.25029,0.08492,-0.00069,0.05891,-0.08189,0.00346,-0.05756,0.08222,-0.3772,0.09309,-0.01973,-0.29769,-0.05013,0.02676,-0.67056,0.28126,-0.11662,-0.61744,0.21317,0.00545,-0.70512,0.30555,-0.12331,-0.64419,0.19804,0.0751,-0.74167,0.26839,-0.07029,-0.68593,0.13633
0.02125,0.5939,-0.38797,0.0334,0.61679,-0.37268,0.03383,0.61573,-0.36145,0.03381,0.6165,-0.36523,0.01092,0.62432,-0.39597,0.01137,0.62339,-0.41004,0.01746,0.61024,-0.38913,0.06119,0.61112,-0.24985,-0.07696,0.55754,-0.29645,0.04365,0.58538,-0.32989,0.00988,0.55102,-0.37053,0.13522,0.45963,-0.09423,-0.15182,0.48669,-0.1461,0.21363,0.25939,-0.06748,-0.20497,0.18299,-0.19578,0.2912,0.04179,-0.09434,-0.26066,-0.01613,-0.26185,0.30364,-0.00306,-0.09081,-0.25713,-0.05552,-0.30564,0.27981,-0.01825,-0.11854,-0.22571,-0.03368,-0.32666,0.29033,0.00652,-0.1058,-0.25084,-0.0219,-0.27967,0.08397,-0.0004,0.06102,-0.0811,0.00328,-0.05942,0.07747,-0.37696,0.14822,-0.01809,-0.30292,-0.02826,0.01942,-0.65848,0.3551,-0.10009,-0.65745,0.19955,-0.00283,-0.69165,0.38109,-0.10417,-0.68672,0.18006,0.05614,-0.73438,0.34052,-0.04574,-0.7246,0.10101
0.02234,0.59415,-0.39112,0.03384,0.61749,-0.37655,0.03444,0.61634,-0.36541,0.03445,0.61725,-0.36906,0.01169,0.62479,-0.4016,0.01246,0.62382,-0.41589,0.01827,0.61078,-0.39473,0.0609,0.61143,-0.25613,-0.07667,0.55756,-0.30646,0.04402,0.58556,-0.33325,0.01051,0.55105,-0.376,0.13219,0.4597,-0.09835,-0.15058,0.48685,-0.15091,0.21132,0.26071,-0.08394,-0.20437,0.18392,-0.19495,0.28481,0.04153,-0.12174,-0.26545,-0.01404,-0.25467,0.29811,-0.0028,-0.12145,-0.2615,-0.0514,-0.29868,0.27474,-0.01722,-0.14769,-0.23607,-0.02915,-0.3168,0.28425,0.00673,-0.13369,-0.25736,-0.01874,-0.2708,0.08346,-0.00019,0.06408,-0.0806,0.00321,-0.06277,0.06585,-0.37773,0.17378,-0.01376,-0.30901,-0.02943,0.01421,-0.66367,0.38011,-0.07951,-0.69428,0.15294,-0.00649,-0.69743,0.40528,-0.08104,-0.72554,0.12971,0.0618,-0.73578,0.3646,-0.01121,-0.74936,0.03645
0.02214,0.58906,-0.39579,0.03317,0.61408,-0.38132,0.034,0.61263,-0.37007,0.03398,0.61386,-0.37368,0.01119,0.62112,-0.40783,0.01213,0.61999,-0.42242,0.01779,0.60728,-0.4008,0.05779,0.61028,-0.2606,-0.07888,0.55563,-0.31476,0.0433,0.58164,-0.33739,0.00973,0.54651,-0.38172,0.1186,0.45975,-0.10143,-0.14927,0.48693,-0.15978,0.19544,0.26168,-0.08874,-0.20109,0.18405,-0.20524,0.28306,0.0412,-0.11277,-0.26645,-0.01275,-0.25157,0.29175,-0.00263,-0.10897,-0.26497,-0.04789,-0.29342,0.26771,-0.01709,-0.13421,-0.24278,-0.02562,-0.31293,0.28011,0.00663,-0.1238,-0.2607,-0.01665,-0.26852,0.08064,0.0003,0.06766,-0.07776,0.00299,-0.06666,0.05026,-0.37579,0.18622,-0.00428,-0.31286,-0.03784,0.00376,-0.66236,0.37932,-0.06379,-0.7058,0.10414,-0.01693,-0.69637,0.40301,-0.06563,-0.73736,0.0781,0.05561,-0.73264,0.37432,0.00753,-0.76103,-0.00377
0.01829,0.58055,-0.39743,0.02874,0.60601,-0.38378,0.03004,0.60457,-0.37235,0.02991,0.60593,-0.37599,0.00708,0.61322,-0.40965,0.00854,0.61181,-0.42414,0.01379,0.59946,-0.40257,0.05436,0.60509,-0.26383,-0.08139,0.55043,-0.31498,0.04002,0.57432,-0.33916,0.00653,0.53888,-0.38265,0.11369,0.45811,-0.10307,-0.14925,0.48631,-0.1597,0.18698,0.26166,-0.08915,-0.20069,0.18417,-0.20395,0.27388,0.04076,-0.10609,-0.26515,-0.01313,-0.2492,0.28996,-0.00327,-0.10096,-0.26191,-0.04885,-0.29262,0.26668,-0.01759,-0.12593,-0.23921,-0.02648,-0.31004,0.27444,0.00645,-0.1167,-0.259,-0.01691,-0.26535,0.07978,0.00069,0.06933,-0.07683,0.00279,-0.06844,0.04676,-0.3766,0.16987,0.01283,-0.3148,-0.06307,-0.00162,-0.66354,0.35869,-0.0357,-0.70577,0.08805,-0.02366,-0.69792,0.38421,-0.03666,-0.737,0.06412,0.03924,-0.73749,0.35313,0.04205,-0.76299,-0.01384
0.01843,0.58049,-0.39674,0.02887,0.60619,-0.3827,0.03017,0.60476,-0.37126,0.02997,0.60608,-0.375,0.00717,0.61341,-0.40885,0.0086,0.61197,-0.42339,0.01388,0.59966,-0.40177,0.05407,0.60534,-0.2634,-0.08184,0.55049,-0.31396,0.04018,0.57436,-0.33819,0.00661,0.5388,-0.38199,0.11209,0.45816,-0.0965,-0.14823,0.48631,-0.16337,0.18572,0.26419,-0.08729,-0.19617,0.18417,-0.21502,0.27264,0.04802,-0.1082,-0.25865,-0.01899,-0.26226,0.28669,0.00403,-0.10552,-0.25702,-0.05797,-0.3058,0.26328,-0.00907,-0.12985,-0.23007,-0.03818,-0.32508,0.27286,0.01367,-0.11876,-0.25044,-0.02435,-0.27928,0.0782,0.00134,0.0756,-0.07518,0.00239,-0.07458,0.03807,-0.37688,0.19729,0.03039,-0.31771,-0.09187,-0.007,-0.66337,0.40648,-0.00842,-0.71496,0.04862,-0.02836,-0.69756,0.43256,-0.00796,-0.74669,0.02484,0.03935,-0.73717,0.41315,0.07678,-0.77321,-0.05313
0.02008,0.58127,-0.39693,0.03007,0.60824,-0.38206,0.03186,0.60646,-0.37059,0.03143,0.60795,-0.37441,0.00791,0.61496,-0.409,0.00952,0.61338,-0.42367,0.01461,0.6017,-0.40183,0.05417,0.60727,-0.26182,-0.08249,0.55106,-0.3142,0.0408,0.57531,-0.33772,0.00679,0.53932,-0.38261,0.11223,0.45825,-0.09503,-0.14764,0.48648,-0.16758,0.18215,0.266,-0.08562,-0.18806,0.18419,-0.22959,0.27228,0.04856,-0.10899,-0.23979,-0.02332,-0.28227,0.28464,0.00368,-0.10636,-0.23738,-0.0645,-0.32678,0.2611,-0.00953,-0.1304,-0.20571,-0.04595,-0.34639,0.27235,0.01371,-0.11957,-0.22898,-0.02938,-0.29961,0.07802,0.00193,0.07973,-0.07498,0.00217,-0.07879,0.03298,-0.37737,0.2241,0.0368,-0.31724,-0.12401,-0.00255,-0.65766,0.44171,0.01208,-0.72185,-0.02638,-0.02304,-0.69139,0.46801,0.01401,-0.75453,-0.05459,0.04655,-0.72631,0.45386,0.09557,-0.7742,-0.14096
0.02172,0.5818,-0.39612,0.03142,0.60946,-0.38019,0.03372,0.60753,-0.36864,0.03305,0.60905,-0.37261,0.00912,0.61595,-0.40863,0.01094,0.61423,-0.42314,0.01585,0.60304,-0.40161,0.05411,0.60845,-0.25572,-0.08284,0.55207,-0.31343,0.04102,0.57603,-0.33598,0.00692,0.53983,-0.38201,0.10895,0.45875,-0.09086,-0.14768,0.48686,-0.1675,0.17225,0.26697,-0.08484,-0.18759,0.18505,-0.2249,0.25916,0.0473,-0.10884,-0.22845,-0.02336,-0.27872,0.27588,0.00247,-0.10611,-0.2203,-0.06473,-0.32218,0.25049,-0.01129,-0.12962,-0.18667,-0.04589,-0.34221,0.25918,0.01252,-0.11938,-0.21581,-0.0293,-0.2957,0.07777,0.00286,0.08159,-0.07468,0.00163,-0.0808,0.03057,-0.37543,0.22834,0.03996,-0.31631,-0.13499,0.00074,-0.65161,0.4366,0.02733,-0.72247,-0.04367,-0.01934,-0.68551,0.46196,0.03063,-0.75532,-0.07223,0.04976,-0.72268,0.4495,0.11134,-0.77733,-0.15829
0.02398,0.5825,-0.39672,0.03351,0.61067,-0.3807,0.03623,0.6085,-0.3691,0.03527,0.61009,-0.37321,0.01103,0.61692,-0.40946,0.01309,0.61506,-0.42425,0.01771,0.60437,-0.40236,0.05449,0.60896,-0.25593,-0.08205,0.55216,-0.31576,0.04238,0.57678,-0.33677,0.00824,0.54024,-0.38359,0.10923,0.45881,-0.09217,-0.1459,0.48561,-0.17191,0.15868,0.26722,-0.09084,-0.18539,0.1805,-0.22642,0.23461,0.04645,-0.12481,-0.21566,-0.03497,-0.27478,0.25065,0.00129,-0.12346,-0.20367,-0.0794,-0.31745,0.22678,-0.01292,-0.14454,-0.1675,-0.05806,-0.33701,0.23484,0.01151,-0.1347,-0.20133,-0.03974,-0.29173,0.07748,0.00422,0.08251,-0.07436,0.00072,-0.08176,0.01875,-0.36481,0.25689,0.04137,-0.31598,-0.13727,-0.00706,-0.62101,0.48656,0.0333,-0.7258,-0.0582,-0.02544,-0.65319,0.5148,0.03747,-0.7585,-0.0872,0.05059,-0.6841,0.50934,0.11497,-0.77816,-0.17857
0.02738,0.58318,-0.39128,0.0362,0.6121,-0.37532,0.03909,0.60989,-0.36373,0.03803,0.61147,-0.36786,0.01405,0.61851,-0.40571,0.0161,0.61641,-0.42064,0.02067,0.60602,-0.39855,0.05437,0.61133,-0.24991,-0.08171,0.55405,-0.31532,0.0436,0.57776,-0.33127,0.00984,0.54105,-0.38035,0.10739,0.46071,-0.08731,-0.14594,0.48585,-0.17231,0.15169,0.27131,-0.08673,-0.18573,0.17986,-0.22435,0.2193,0.04695,-0.12083,-0.20828,-0.0376,-0.27291,0.23355,0.00049,-0.11831,-0.19329,-0.08163,-0.3144,0.20766,-0.01349,-0.14119,-0.15521,-0.05878,-0.33575,0.21843,0.01169,-0.13111,-0.19269,-0.04121,-0.29117,0.07736,0.00506,0.0844,-0.07421,0.00016,-0.08368,0.01492,-0.35067,0.26283,0.04068,-0.31584,-0.14048,-0.03531,-0.58238,0.50659,0.01982,-0.72224,-0.04622,-0.05678,-0.61245,0.53689,0.02235,-0.7548,-0.07306,0.01081,-0.65021,0.53588,0.10238,-0.77437,-0.1631
0.02747,0.5833,-0.39103,0.03623,0.61233,-0.3752,0.03912,0.61006,-0.36361,0.03804,0.61168,-0.36776,0.01412,0.61878,-0.40549,0.01621,0.6166,-0.42032,0.02073,0.6064,-0.39831,0.05348,0.61174,-0.25007,-0.08133,0.55419,-0.31555,0.04366,0.57791,-0.33123,0.00996,0.54114,-0.38002,0.10512,0.46093,-0.08728,-0.14449,0.48579,-0.17977,0.13944,0.2703,-0.08635,-0.18557,0.1763,-0.23557,0.20189,0.04651,-0.12028,-0.18948,-0.04349,-0.28006,0.21416,0.00028,-0.11816,-0.1698,-0.08756,-0.32411,0.19106,-0.01408,-0.13914,-0.12741,-0.06145,-0.33968,0.20183,0.01139,-0.12973,-0.17163,-0.04562,-0.29577,0.07673,0.00627,0.08631,-0.07362,-0.00077,-0.08551,0.0128,-0.33923,0.28185,0.03852,-0.31574,-0.13866,-0.0353,-0.55298,0.53763,0.01652,-0.71991,-0.04893,-0.05617,-0.58127,0.56967,0.01953,-0.75214,-0.07558,0.00754,-0.61652,0.57389,0.10015,-0.77028,-0.16578
0.02972,0.5858,-0.38998,0.03805,0.61485,-0.3741,0.04093,0.61245,-0.3624,0.03964,0.61401,-0.36666,0.01583,0.62116,-0.4047,0.01799,0.61881,-0.41969,0.02242,0.60891,-0.3975,0.05335,0.61331,-0.24944,-0.08063,0.55464,-0.31577,0.04484,0.5804,-0.33049,0.01171,0.54311,-0.37992,0.10496,0.46205,-0.08711,-0.14311,0.48393,-0.18713,0.13084,0.27019,-0.08589,-0.17147,0.16556,-0.24899,0.17516,0.04899,-0.11877,-0.1513,-0.05582,-0.29483,0.1811,0.00177,-0.11608,-0.12819,-0.10164,-0.34108,0.15839,-0.00776,-0.13704,-0.08407,-0.07232,-0.35362,0.17385,0.01523,-0.1279,-0.13267,-0.05663,-0.30898,0.07672,0.00708,0.08697,-0.07362,-0.00132,-0.08613,0.01511,-0.33724,0.27487,0.03719,-0.3115,-0.14908,-0.03198,-0.54563,0.52738,0.01275,-0.71921,-0.0575,-0.05292,-0.57345,0.55887,0.01511,-0.7512,-0.08366,0.01048,-0.61159,0.56097,0.09366,-0.76718,-0.17505
0.03394,0.59208,-0.37983,0.04107,0.62133,-0.36364,0.04388,0.61888,-0.35182,0.04236,0.62018,-0.35615,0.01881,0.62715,-0.39526,0.02099,0.62457,-0.41023,0.02536,0.61489,-0.38798,0.05282,0.61889,-0.23941,-0.08029,0.55717,-0.31385,0.04704,0.58656,-0.32064,0.01468,0.54807,-0.37212,0.10333,0.46916,-0.07479,-0.14017,0.48327,-0.18907,0.1236,0.27653,-0.07171,-0.15851,0.16037,-0.25065,0.14559,0.06787,-0.10338,-0.12575,-0.06156,-0.29353,0.14294,0.02281,-0.09731,-0.1006,-0.10642,-0.34087,0.12328,0.02196,-0.1139,-0.05595,-0.07518,-0.3515,0.14374,0.03818,-0.11042,-0.10767,-0.06102,-0.30679,0.07668,0.00744,0.08797,-0.07362,-0.00153,-0.08699,0.01689,-0.34083,0.26506,0.0346,-0.30408,-0.15595,-0.02915,-0.53887,0.51941,0.00775,-0.70146,-0.06795,-0.05039,-0.56501,0.55127,0.00989,-0.73289,-0.09475,0.01275,-0.60828,0.55458,0.08799,-0.74915,-0.19033
0.03384,0.6,-0.35002,0.04083,0.62975,-0.33532,0.04365,0.62768,-0.32332,0.04207,0.62861,-0.3275,0.01877,0.63582,-0.36779,0.02091,0.63307,-0.3823,0.02531,0.62322,-0.36035,0.04243,0.62873,-0.21529,-0.08191,0.56651,-0.30005,0.04566,0.59497,-0.29191,0.01442,0.55616,-0.34526,0.0875,0.47892,-0.05117,-0.14101,0.48714,-0.18797,0.10232,0.28339,-0.03286,-0.15971,0.16063,-0.2497,0.13665,0.07758,-0.04676,-0.11989,-0.06169,-0.29048,0.13677,0.03873,-0.03488,-0.09314,-0.10456,-0.33646,0.12332,0.03815,-0.05284,-0.04753,-0.07414,-0.34695,0.13863,0.0492,-0.05395,-0.10135,-0.06085,-0.30019,0.07645,0.00762,0.08794,-0.07354,-0.00164,-0.08686,0.02843,-0.34246,0.26071,0.0188,-0.30351,-0.14892,-0.03067,-0.54596,0.51001,0.0072,-0.69616,-0.05163,-0.05452,-0.57163,0.54274,0.00776,-0.72738,-0.07855,-0.00277,-0.61753,0.54648,0.08491,-0.73641,-0.17534
0.02715,0.60325,-0.35005,0.03317,0.63275,-0.335,0.03576,0.6308,-0.3229,0.03408,0.63154,-0.32712,0.01129,0.63895,-0.36623,0.01328,0.63628,-0.3808,0.01796,0.62632,-0.35883,0.03303,0.63124,-0.21349,-0.09164,0.5695,-0.29603,0.03724,0.59813,-0.29135,0.00677,0.55943,-0.34349,0.07554,0.48111,-0.04436,-0.14492,0.48771,-0.18658,0.08186,0.28252,-0.0151,-0.16033,0.16188,-0.24647,0.11054,0.0745,-0.01813,-0.11218,-0.0603,-0.28744,0.10673,0.03508,-0.00334,-0.08394,-0.10256,-0.3363,0.09675,0.03301,-0.02195,-0.03705,-0.0737,-0.34451,0.11339,0.04551,-0.02492,-0.09319,-0.05954,-0.2981,0.07639,0.00783,0.08774,-0.07355,-0.00181,-0.08664,0.05676,-0.34312,0.24796,0.0081,-0.30348,-0.14798,-0.00576,-0.55592,0.50011,-0.00418,-0.68627,-0.04771,-0.03119,-0.58283,0.53104,-0.00227,-0.7165,-0.07516,0.00657,-0.62828,0.53005,0.07198,-0.7238,-0.16409
0.02431,0.60635,-0.34934,0.02923,0.63612,-0.3352,0.03158,0.63447,-0.32297,0.02986,0.63493,-0.32716,0.00846,0.64262,-0.36581,0.01042,0.64008,-0.38012,0.01531,0.62974,-0.35822,0.0236,0.63503,-0.21484,-0.09502,0.5741,-0.29659,0.03165,0.60103,-0.29108,0.0035,0.56285,-0.34285,0.06509,0.48372,-0.04635,-0.14909,0.48852,-0.18667,0.07207,0.28181,-0.01021,-0.15949,0.16258,-0.24541,0.11503,0.07243,-0.00868,-0.08164,-0.05911,-0.2877,0.11431,0.0347,0.0075,-0.0439,-0.10129,-0.34011,0.10744,0.03112,-0.01123,0.00558,-0.06717,-0.34373,0.12007,0.04325,-0.01548,-0.05987,-0.05918,-0.29751,0.07637,0.00769,0.08669,-0.07361,-0.00175,-0.08512,0.08813,-0.37272,0.16064,-0.01018,-0.30152,-0.14483,-0.01897,-0.5385,0.45054,-0.01971,-0.6667,0.01154,-0.05202,-0.55819,0.48835,-0.01714,-0.69591,-0.00901,-0.03652,-0.61507,0.49452,0.05182,-0.70584,-0.10023
0.02439,0.60601,-0.35123,0.02947,0.63565,-0.33715,0.0318,0.63397,-0.32495,0.03012,0.63449,-0.32921,0.00865,0.64224,-0.36754,0.01058,0.63971,-0.38191,0.01546,0.62936,-0.35996,0.02467,0.635,-0.21686,-0.09432,0.57432,-0.29699,0.03199,0.6008,-0.29302,0.00377,0.56287,-0.34447,0.06594,0.4839,-0.04803,-0.14947,0.48857,-0.18876,0.07814,0.28109,-0.01369,-0.15614,0.16192,-0.24655,0.12991,0.07243,-0.01732,-0.04995,-0.05828,-0.28991,0.13174,0.03698,-0.00257,-0.00425,-0.09944,-0.34585,0.12108,0.03438,-0.02145,0.04827,-0.05729,-0.34641,0.13415,0.04395,-0.02443,-0.02499,-0.05669,-0.2989,0.07638,0.00791,0.08656,-0.07375,-0.00202,-0.08502,0.10952,-0.37255,0.16791,-0.01114,-0.30047,-0.14179,0.01105,-0.54268,0.44171,-0.02132,-0.65977,0.01545,-0.02065,-0.56439,0.47781,-0.01848,-0.68841,-0.00551,-0.00548,-0.61924,0.48346,0.04989,-0.70108,-0.09461
0.0267,0.6059,-0.34512,0.03094,0.63541,-0.332,0.03311,0.63372,-0.3198,0.0315,0.6343,-0.32427,0.01168,0.64227,-0.36372,0.01366,0.63974,-0.37817,0.01896,0.62949,-0.35615,0.02308,0.63535,-0.21478,-0.09313,0.5761,-0.29772,0.03247,0.60099,-0.28764,0.00509,0.56356,-0.34134,0.05864,0.48457,-0.04472,-0.14982,0.49026,-0.19369,0.05637,0.27062,-0.00764,-0.14761,0.16084,-0.25116,0.11899,0.06782,-0.01086,-0.0324,-0.05751,-0.29345,0.1229,0.03614,0.0041,0.01346,-0.09387,-0.35159,0.11976,0.03222,-0.01427,0.06312,-0.04725,-0.35103,0.12732,0.04129,-0.01799,-0.00873,-0.05199,-0.30206,0.07633,0.00804,0.08794,-0.07376,-0.0022,-0.0863,0.13958,-0.37143,0.16313,-0.01575,-0.29779,-0.16019,0.02447,-0.55286,0.40418,-0.02532,-0.64855,0.01205,-0.00662,-0.5771,0.43615,-0.02226,-0.67599,-0.00766,0.04126,-0.62782,0.43184,0.0497,-0.68811,-0.09606
0.02713,0.60636,-0.34359,0.03111,0.63585,-0.3307,0.03319,0.6342,-0.31834,0.03158,0.63467,-0.32297,0.01242,0.6427,-0.3622,0.01435,0.64023,-0.37677,0.01985,0.6299,-0.3548,0.02071,0.63625,-0.2154,-0.0927,0.57673,-0.29883,0.03255,0.60172,-0.28715,0.00529,0.56444,-0.34082,0.05447,0.48497,-0.04648,-0.14999,0.48983,-0.19654,0.05438,0.26621,-0.01248,-0.13882,0.15692,-0.25329,0.11602,0.06724,-0.01873,-0.02342,-0.05721,-0.29293,0.11745,0.03432,-0.00494,0.02124,-0.0916,-0.3501,0.11611,0.03027,-0.02352,0.06958,-0.04356,-0.34987,0.12434,0.04017,-0.02614,-0.00114,-0.05001,-0.30149,0.07581,0.00863,0.0868,-0.07341,-0.00305,-0.08509,0.13221,-0.37121,0.14365,-0.01817,-0.30441,-0.12669,0.04243,-0.55264,0.3772,-0.02522,-0.64486,0.08135,0.01575,-0.57723,0.40877,-0.02173,-0.67163,0.06249,0.07986,-0.6245,0.40414,0.04813,-0.69365,-0.01344
